PostInterventionDays,Decay2,EIR,Frequency,Frequency_fct,LARVcov,outcome,outcomeLabel,min.val,max.val,mean.val,median.val,sd.val,n.val,q25,q75,q2.5,q97.5,se.val,lower.ci.val,upper.ci.val,weighted
100,decay_5dayStep,10,6,30,80,PR,Prevalence,1.44412377864201,5.86105576033275,3.73630373738171,3.96718105874875,1.03379232402135,18,3.07936588797948,4.34341488215363,1.87779499196767,5.4654007367102,0.243667187551366,3.222210909279,4.25039656548441,0
100,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,9.64784018059902,18.0921681280307,13.4206762346851,13.8020501526101,2.31765275095091,18,12.2580517383482,14.6109354722155,9.74252230096411,17.4012303173123,0.546275992211015,12.2681346365219,14.5732178328482,0
100,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.36441732104314,0.974484482169247,-0.250564735625288,-0.115373724610839,0.982785151427272,18,-0.761299395989767,0.534918209482941,-2.25749419042561,0.963438549453007,0.231644681674557,-0.739292293544509,0.238162822293933,0
100,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.36832640703001,0.942038379537537,-0.275126537224419,-0.130409384236801,0.975732461831336,18,-0.781310552408826,0.482461181239181,-2.2670046400073,0.933702696420498,0.229982346794927,-0.760346875119021,0.210093800670183,0
100,decay_5dayStep,10,once,once,80,PR,Prevalence,-1.49915829137097,3.16721608959466,1.09135199024267,1.21865877015058,1.34082515081989,18,-0.0698299934249522,1.89532881288391,-1.08464761024505,3.10195016707964,0.316035518843406,0.424575329438214,1.75812865104712,0
100,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-2.35677800896408,4.86578254474664,1.29217604013814,1.03967550878353,2.07739451394808,18,0.319919024931185,2.89432018273946,-2.06779211509747,4.73713742940153,0.489646582670807,0.25911205238642,2.32524002788986,0
105,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,80.1411939722495,91.1396891517133,82.7662761640235,81.3232059002777,3.37534341111694,18,80.5902108999391,82.756500652687,80.2233631174286,90.814829478049,0.795576071611374,81.0877573747864,84.4447949532606,0
105,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.1644347265374,91.6439379858165,82.8749054661659,81.3532177685484,3.5390337066036,18,80.6114901022115,82.8216983054328,80.2471856212422,91.3550749477464,0.83415824426239,81.114985408043,84.6348255242888,0
105,decay_5dayStep,10,1,5,80,PR,Prevalence,16.5417074649927,21.1477649432821,19.3607719881803,19.7116838279257,1.23725957625078,18,19.0921569857471,20.0384487057437,16.7471819491982,21.0538000654247,0.291624878818306,18.7454972759657,19.976046700395,0
105,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,81.9101352740418,90.4565906216522,84.1332153755983,83.0585469104384,2.629010894777,18,82.4057488026345,84.2086098045041,82.0483752091924,90.2310349499149,0.619663810503378,82.8258390151787,85.4405917360179,0
105,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,-0.102934946390106,4.11523347975994,1.62793698758606,1.50494579957682,1.1368391969612,18,1.0809618839802,1.92776842475979,0.0263354557771272,3.98509827287924,0.267955568429978,1.06260015514532,2.19327382002681,0
105,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,-1.23110799335934,2.94820724849514,0.373062139452113,0.183756245681075,1.10898684469655,18,-0.183916708723969,0.632708140640504,-1.12018535547587,2.58940481988489,0.261390706043867,-0.178424044060086,0.924548322964313,0
105,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.0268241438626392,3.78989974532886,1.96267877118873,2.08859441525826,1.10893322956762,18,1.16946328053698,2.79817570626273,0.150314802931325,3.6910501669787,0.261378068836787,1.41121924985288,2.51413829252457,0
105,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,3.75310885519604,11.6637364702246,8.45712411496392,9.06911179561163,2.24583382077397,18,6.55204459869427,9.9723053909145,4.33346356213943,11.4077188174008,0.529348108029122,7.34029723054748,9.57395099938035,0
105,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,43.1324759628605,51.1100505125442,45.1240008519878,44.1862785029718,2.22811295701999,18,43.5645203434499,45.6999736146705,43.1652251218638,50.45088014431,0.525171260386149,44.0159863457948,46.2320153581809,0
105,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,79.8754451713959,82.6432884307658,80.5695279131911,80.2335567698946,0.795740220783966,18,79.9967047922417,80.8319618503493,79.882164469869,82.4551583033396,0.187557768726408,80.1738156109884,80.9652402153937,0
105,decay_5dayStep,10,2,10,80,PR,Prevalence,6.39383480653807,11.1320555652623,9.4735074994015,9.41877960623956,1.27620787745458,18,8.85392402758179,10.7182640421647,7.0249236712859,11.0547026841258,0.300805081450609,8.83886425266559,10.1081507461374,0
105,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,41.6129427236557,50.4608275735204,44.425097542685,44.0729214964241,2.60667457025715,18,42.2093548176262,45.6935766880002,41.723633301987,49.9153895905486,0.614399088325121,43.1288287751301,45.7213663102399,0
105,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,18.3148039384384,25.4541950587837,20.0888036115658,19.5855121147997,1.78665592785223,18,18.8382396925362,20.7535028707321,18.3347517964421,24.300669565694,0.421118840743817,19.2003205212454,20.9772867018862,0
105,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,-0.922839190270415,9.60146559226142,1.41884237482987,0.772352421378521,2.51301381952662,18,-0.311501647797588,1.81612867208277,-0.891637413959067,7.16938973075706,0.592323037667594,0.169150002849228,2.66853474681051,0
105,decay_5dayStep,10,3,15,80,PR,Prevalence,3.97886467728928,8.02385565305342,6.03810943804458,5.93366198952227,1.01687429147374,18,5.37762632628212,6.66588708392412,4.42567085685396,7.87349362415146,0.23967956903845,5.53242974959888,6.54378912649028,0
105,decay_5dayStep,10,3,15,80,simulatedEIR,EIR,25.6904574213013,34.4067716511544,28.8846679480761,29.1079247019231,2.20782479127119,18,27.0200532592635,30.2232824957986,26.0349471254965,33.1033348158193,0.520389293859876,27.7867425093529,29.9825933867994,0
105,decay_5dayStep,10,4,20,80,Nv,Host-seeking mosquitoes,24.8989041436917,30.3567398338631,27.3873120305993,27.164366057431,1.32516469559178,18,26.5828443862663,27.8832525079955,25.4360466832169,30.0982015967796,0.312344314147318,26.7283231309636,28.0463009302349,0
105,decay_5dayStep,10,4,20,80,Nv0,Mosquito emergence,79.4776834496077,80.8710236706453,80.1361827948529,80.0631517657414,0.343364369966183,18,79.9592719573478,80.2923527084331,79.6319741329317,80.800221936107,0.0809317581403116,79.965431710787,80.3069338789188,0
105,decay_5dayStep,10,4,20,80,PR,Prevalence,1.86806624975525,7.21860255087159,4.56359523881161,4.67999682799483,1.53917909905199,18,3.50176560994597,5.33500630297977,2.09500495713415,7.03191773320648,0.362787992800088,3.79817948015111,5.32901099747212,0
105,decay_5dayStep,10,4,20,80,simulatedEIR,EIR,22.2987239334482,29.2760681616095,24.7134006132326,24.2808361220675,2.07574414433438,18,22.8405585692879,25.809305088318,22.4180218359447,29.0073216369504,0.48925758682237,23.6811573349816,25.7456438914835,0
105,decay_5dayStep,10,6,30,80,Nv,Host-seeking mosquitoes,13.3836089628781,18.4225660054452,15.8559594569665,15.9307282282806,1.48400864672693,18,14.8858520121335,16.7403465506057,13.4434014047173,18.1564701746969,0.349784192480028,15.1179793187923,16.5939395951407,0
105,decay_5dayStep,10,6,30,80,Nv0,Mosquito emergence,-1.56756144372056,6.40441973855729,1.40718198710155,1.56158543014697,2.0115301101622,18,0.0634352162142576,2.28466975509777,-1.49654953970394,5.43185409277748,0.474122193818871,0.40687159678599,2.40749237741711,0
105,decay_5dayStep,10,6,30,80,PR,Prevalence,1.53884665736816,5.87610273727615,3.96311789164156,4.06070367468526,1.12240557679465,18,3.40053654192017,4.70577618088501,1.87675977949002,5.83527691011251,0.264553531531031,3.40495872964658,4.52127705363655,0
105,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,9.84010652270137,18.4236584836171,13.6436664728813,13.9636290903865,2.30801726061614,18,12.4843036886042,14.8606408354629,10.0255880056327,17.734817802541,0.54400488535909,12.4959164913333,14.7914164544293,0
105,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.3686499979315,0.956670520081233,-0.257770080317522,-0.12121087932958,0.980971556550356,18,-0.768910612041873,0.524792777632133,-2.26240551974685,0.948149485558192,0.231217213262626,-0.745595758722219,0.230055598087175,0
105,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.36860349512418,0.937785226326801,-0.276164801935335,-0.130907519035409,0.975134687302341,18,-0.782273656823216,0.480320546154747,-2.2672796609033,0.9311793897653,0.229841449987236,-0.761087873550204,0.208758269679533,0
105,decay_5dayStep,10,once,once,80,PR,Prevalence,-1.35905691138709,3.27819773085216,1.06783227424111,1.26817728867469,1.29300996722746,18,-0.110991039273898,1.83434666327367,-0.995448162419151,3.08954722793922,0.304765371989445,0.424833544833609,1.7108310036486,0
105,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-2.36605266441989,4.86865578628207,1.26470773790481,0.978716622488305,2.09299711964909,18,0.207676184111142,2.8826141067889,-2.10163887320204,4.72207216127512,0.493324152102596,0.223884756877338,2.30553071893227,0
110,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,80.1483559738341,91.3503350580948,82.8097177028808,81.334853398767,3.44408573339389,18,80.5969276001934,82.781044299163,80.2310389842419,91.040917253835,0.811778792356887,81.0970141610116,84.5224212447501,0
110,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.165048585573,91.7949809539726,82.9001266597605,81.3553532352793,3.58986597047729,18,80.6119828325715,82.8293955566864,80.247939619315,91.5200743100127,0.846139523758439,81.1149283115145,84.6853250080065,0
110,decay_5dayStep,10,1,5,80,PR,Prevalence,17.8639422062623,23.2123930662184,20.9592586231323,21.0785851110003,1.30601890278135,18,20.5716045793424,21.6106835479349,18.1581410628919,22.9038329655925,0.307831607504836,20.3097907022691,21.6087265439955,0
110,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,82.3644922671107,91.0438003269612,84.5891534884376,83.497641860204,2.68189354832141,18,82.8328866291168,84.6474122129317,82.4860144602267,90.8311398886688,0.632128371479507,83.2554792030997,85.9228277737755,0
110,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,-0.498627412042834,3.7015949739106,1.1856462099414,0.980634778938204,1.11816928904461,18,0.691525032601245,1.43637213178658,-0.374576269166018,3.47465248069983,0.263555028932661,0.629593704282962,1.74169871559984,0
110,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,-1.23737136682643,2.91689107494653,0.329581233455249,0.158739699331463,1.09659983582698,18,-0.304493400918441,0.594620188963772,-1.15290121528921,2.47669541494807,0.258471060053771,-0.215745035465287,0.874907502375786,0
110,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.20455846420453,3.47251766100072,2.08299914457983,2.34923471243032,1.08860682553302,18,1.44972780044492,2.85299770865135,0.0257370929269201,3.43348521918595,0.25658708946012,1.54164770616595,2.6243505829937,0
110,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,2.17422949558859,10.1583567629786,6.86628774231306,7.614748847075,2.28616056897252,18,4.92900970154287,8.30754289334079,2.67241730039116,9.86910334524996,0.538853213733921,5.72940683781169,8.00316864681444,0
110,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,36.0542940462919,45.1462284363427,38.2899037707407,37.2536607039594,2.50393293242549,18,36.5525339949783,38.9280535079556,36.0947888425109,44.2865429229857,0.590182652051461,37.0447272176756,39.5350803238059,0
110,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,-0.689810890502606,14.3135582892373,2.88357480103987,1.28047426225468,4.02350466346748,18,0.172929105463573,3.93324528902853,-0.616044239151205,12.5409208355082,0.948349143891185,0.882733004033357,4.88441659804638,0
110,decay_5dayStep,10,2,10,80,PR,Prevalence,7.10350206850914,11.5226467159305,10.1343816505072,10.296297076059,1.16231553148313,18,9.3912823798627,11.148369052729,7.80381859528031,11.4513527850225,0.27396039806339,9.55637573496368,10.7123875660508,0
110,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,43.4814895026419,52.1065883192526,46.1635148616914,45.8559290037538,2.5573140392077,18,43.9979333293707,47.3748057674762,43.5428984812315,51.5685646607508,0.602764699582442,44.8917925087444,47.4352372146385,0
110,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,31.4381697248683,37.5211340720298,32.9430458348629,32.5071377784332,1.52244706623543,18,31.8822771310236,33.5037303154058,31.4547235085111,36.5337216076495,0.358844214844214,32.1859507203692,33.7001409493566,0
110,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,79.8612990303354,81.4996672402156,80.3107751616177,80.1686754109757,0.473964612709362,18,79.995594715194,80.4062995046909,79.8625137103419,81.4434352867103,0.111714530563082,80.0750781047654,80.5464722184701,0
110,decay_5dayStep,10,3,15,80,PR,Prevalence,4.43613146727032,8.53308114826963,6.43537818522002,6.35451206910186,1.0887614158162,18,5.73824374163313,7.02547871539237,4.79967388021308,8.49905774397728,0.256623526739301,5.89394987086691,6.97680649957312,0
110,decay_5dayStep,10,3,15,80,simulatedEIR,EIR,29.0368132279127,37.4254161944187,32.1397051619942,32.3566350630007,2.12302028712825,18,30.3283527987687,33.4965343338967,29.3860859300979,36.1569366070873,0.500400680541667,31.083952011029,33.1954583129594,0
110,decay_5dayStep,10,4,20,80,Nv,Host-seeking mosquitoes,23.5751731061435,28.6485335045577,26.0221279114097,25.8505537269829,1.24737193659078,18,25.2642437218177,26.5533154797714,24.1189027321863,28.4538746463623,0.294008385008378,25.4018244407054,26.642431382114,0
110,decay_5dayStep,10,4,20,80,Nv0,Mosquito emergence,-2.60999915134535,3.34449753021966,0.461548154899619,0.308842759025078,1.45295819912982,18,-0.451751073001023,1.3154049633391,-1.90179151866181,3.04355436730423,0.342465531795097,-0.260990958952648,1.18408726875188,0
110,decay_5dayStep,10,4,20,80,PR,Prevalence,2.26079288222392,7.13266559442608,4.85732413112664,5.08619160159034,1.47801321872061,18,3.6131720202453,5.64154180060695,2.5357411936741,7.11165211523628,0.348371056546901,4.12232544915774,5.59232281309555,0
110,decay_5dayStep,10,4,20,80,simulatedEIR,EIR,19.796178516734,27.2734643229794,22.3883545076174,22.0019863952977,2.16827751371665,18,20.4623267637372,23.4553517537482,19.9695277714809,26.9006170983694,0.511067911147784,21.310095467347,23.4666135478877,0
110,decay_5dayStep,10,6,30,80,Nv,Host-seeking mosquitoes,8.2727152142026,13.9261702023584,10.955729481461,10.9726728363507,1.68313878217051,18,9.85200372026845,11.800654297145,8.31633831132931,13.7636130533186,0.396719615516945,10.1187242566113,11.7927347063106,0
110,decay_5dayStep,10,6,30,80,Nv0,Mosquito emergence,-1.59582981231451,6.63545533066049,1.67676617559249,1.46337064290219,2.21072500391005,18,0.351717112261148,2.5738654367218,-1.55544255350628,5.85567144022508,0.521072880534483,0.577398495054363,2.77613385613063,0
110,decay_5dayStep,10,6,30,80,PR,Prevalence,1.85316937507115,6.53742796482196,4.09750244400175,4.07195954330212,1.15050297361118,18,3.40419118003283,4.93022678595505,2.23367156721629,6.1589059551806,0.271176151471918,3.52537077528941,4.66963411271409,0
110,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,15.6184661019056,23.6751775195127,19.2143389734931,19.4637179259391,2.14285983731187,18,18.1088020113502,20.3810470488026,15.8387283197192,23.064733319116,0.505076907365175,18.1487198463302,20.279958100656,0
110,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.37257127468429,0.943406682076509,-0.262902654540723,-0.125374852551053,0.979679314353629,18,-0.773667467882727,0.517489783008604,-2.26613562961195,0.939266764047681,0.23091262885588,-0.7500857160193,0.224280406937855,0
110,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.36869576783802,0.934947324419156,-0.276889372912039,-0.131133817401707,0.974703223185769,18,-0.782855014786666,0.478546252587254,-2.26740881434473,0.929509835710091,0.229739752919681,-0.761597882469559,0.20781913664548,0
110,decay_5dayStep,10,once,once,80,PR,Prevalence,-0.96641323774516,3.32489333503892,1.15693286918297,1.19814671929471,1.21649712941811,18,0.173914187779473,2.18073387948439,-0.756844040328198,3.04362990993195,0.286731123168506,0.551983078872416,1.76188265949353,0
110,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-2.45513463262815,4.84819773904602,1.22904113992849,0.879639896642593,2.11172927858429,18,0.0623938754294146,2.83095641775739,-2.18300449658028,4.67262536002558,0.497739364305708,0.178902875415449,2.27917940444152,0
115,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,80.1533819400237,91.5365526944954,82.8460872516551,81.3430664506848,3.50537724706239,18,80.6014792561241,82.7992887594082,80.2363031488386,91.2419285715249,0.826225340671616,81.1029041571055,84.5892703462047,0
115,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.1654857428362,91.9302322573248,82.9221664617366,81.3568690293672,3.63548338555633,18,80.6123250605208,82.8351876980342,80.2484596674686,91.6686543628245,0.85689165160597,81.114283106663,84.7300498168102,0
115,decay_5dayStep,10,1,5,80,PR,Prevalence,18.9854048332441,24.5543528141233,22.5483781230045,22.6318884034168,1.3351378228398,18,22.2253490228452,23.2816402063249,19.5533933765366,24.4364911430577,0.31469500278289,21.8844297038669,23.2123265421421,0
115,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,82.8029398768076,91.5624946977522,85.013102827675,83.9148468014015,2.72015241390834,18,83.2369730391055,85.0531737613864,82.9054629731249,91.363256427824,0.641146072578516,83.6604028560821,86.3658027992677,0
115,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,-0.76001589014492,3.42187426405355,0.883916941208252,0.694058063406569,1.1043317932935,18,0.413902783811805,1.13009951264987,-0.639719405466065,3.10840633802179,0.260293499905912,0.334745660298003,1.4330882221185,0
115,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,-1.2416071438432,2.89630900183598,0.299283544787576,0.14221124199228,1.08951079409904,18,-0.390410554214655,0.568638030001568,-1.17515783922447,2.39604339461426,0.256800156894457,-0.242517426618389,0.841084516193542,0
115,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.320716462129363,3.79248919028958,2.26176154798289,2.51042465778966,1.13949844882541,18,1.44478933829935,3.18249794897253,0.121301652406181,3.65660565753957,0.268582360105334,1.69510230070142,2.82842079526437,0
115,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,0.973187223671007,9.02329917540472,5.61053736048443,6.43181503019612,2.30086851567942,18,3.66240100817446,7.06044741442702,1.41937171295233,8.68258483518849,0.542319910018515,4.4663423661582,6.75473235481065,0
115,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,43.1359209931255,51.1992591722948,45.136897828962,44.1920299860858,2.24678275114211,18,43.5687522435378,45.7061729752458,43.1685656792496,50.517886764366,0.529571773061852,44.0195990525753,46.2541966053487,0
115,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,79.8754727101224,82.6483185970745,80.5707934747779,80.2336114368369,0.798167921720451,18,79.9967549162274,80.8321342255239,79.8821918664118,82.4635276202223,0.188129983324702,80.1738739053019,80.9677130442539,0
115,decay_5dayStep,10,2,10,80,PR,Prevalence,8.0119296976195,12.4103450896523,10.837906447137,10.9605475019117,1.2211727114227,18,9.97933425441123,11.756843276772,8.63202381469321,12.3716308815112,0.287833168415651,10.2306315445965,11.4451813496774,0
115,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,42.8192933262223,51.67253256425,45.4900538494135,45.2119608995162,2.62617074805788,18,43.2683890010749,46.6675329614358,42.8248095407098,51.0685793729833,0.618994381501824,44.1840898607297,46.7960178380974,0
115,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,28.3505401104504,34.1192929378589,29.8718964337264,29.4458841165293,1.51070228411133,18,28.8232702562615,30.3784646255733,28.3658114551517,33.4725066855139,0.356075943149709,29.1206418619775,30.6231510054754,0
115,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,-0.822233291582062,6.20045793588075,1.19968507825729,0.681494395755995,1.97848559481781,18,-0.173536312154495,1.79231578866816,-0.802102079627501,5.89170979286481,0.466333526858526,0.215807338825224,2.18356281768936,0
115,decay_5dayStep,10,3,15,80,PR,Prevalence,5.21077411032379,8.77984363399819,7.0182138862136,6.94683222824926,0.982377561556982,18,6.3488259306953,7.50219840218508,5.50844349672216,8.71502378623649,0.231548611820816,6.52968901796836,7.50673875445883,0
115,decay_5dayStep,10,3,15,80,simulatedEIR,EIR,27.9843774962126,36.533500127207,31.2197032134177,31.4486154832573,2.15665343039102,18,29.3762133236707,32.6395445358874,28.3801406238178,35.241804959132,0.508328088432907,30.1472246937917,32.2921817330437,0
115,decay_5dayStep,10,4,20,80,Nv,Host-seeking mosquitoes,14.6417628094791,20.9234614705734,17.3589584645994,17.1214812356527,1.40583725070472,18,16.5108404545467,17.9612678457838,15.2158979341502,20.2011664532289,0.331359017739321,16.6598520471174,18.0580648820813,0
115,decay_5dayStep,10,4,20,80,Nv0,Mosquito emergence,-2.44795566277394,6.87240249192519,0.845847369264487,0.417472377606412,1.93511307826033,18,-0.191286840360722,1.56015628925644,-1.83224233728773,4.94784803833973,0.456110526666885,-0.116461725111065,1.80815646364004,0
115,decay_5dayStep,10,4,20,80,PR,Prevalence,3.03028642011832,7.54065455686876,5.26118461198141,5.32214928615782,1.38992151375677,18,4.10014765088482,5.8787283697334,3.15001859972357,7.5130155357949,0.327607642564827,4.56999290428089,5.95237631968193,0
115,decay_5dayStep,10,4,20,80,simulatedEIR,EIR,18.8755949735295,26.5967912826052,21.6023935966446,21.2238009899406,2.20568997460195,18,19.6674917749751,22.5592195000633,19.0716763195097,26.2267667278259,0.519886112745406,20.5055297772752,22.6992574160141,0
115,decay_5dayStep,10,6,30,80,Nv,Host-seeking mosquitoes,4.82411717026204,10.9979749763188,7.70756351213937,7.65782585280321,1.80169321154135,18,6.59672186591549,8.57935484411508,4.8834744704452,10.7845187348874,0.424663162499552,6.81160255656585,8.60352446771288,0
115,decay_5dayStep,10,6,30,80,Nv0,Mosquito emergence,-1.81576265140725,5.48726567895053,1.38709502559766,1.33332770763587,1.95471199727106,18,0.242667452948342,2.4188525795433,-1.71389145450071,4.95174161698316,0.460730036179023,0.415039618091451,2.35915043310387,0
115,decay_5dayStep,10,6,30,80,PR,Prevalence,1.65279531441406,6.35217009354409,4.12604261410203,4.22352780689137,1.27848086116396,18,3.15944151361212,4.9315688019285,1.99441898145179,6.28082602751608,0.301340828848752,3.49026903915973,4.76181618904433,0
115,decay_5dayStep,10,6,30,80,simulatedEIR,EIR,17.0613106033698,24.8638842183236,20.5967625451911,20.802961359151,2.07684160949698,18,19.4951027129027,21.7656747141443,17.2757480351622,24.3058769951593,0.489516261841899,19.5639735103543,21.6295515800278,0
115,decay_5dayStep,10,once,once,80,Nv,Host-seeking mosquitoes,-2.3748808783402,0.934234575165346,-0.266274141267179,-0.127106528561717,0.978804635256455,18,-0.777282986519945,0.512897029191241,-2.26863856346996,0.933025189079756,0.230706465015555,-0.753022235063854,0.220473952529496,0
115,decay_5dayStep,10,once,once,80,Nv0,Mosquito emergence,-2.36888058321833,0.933025697401357,-0.277356993672261,-0.131269808329661,0.974462904878999,18,-0.783256493811814,0.477568316430965,-2.2676312625051,0.928404900174857,0.229683109351561,-0.761945995747377,0.207232008402855,0
115,decay_5dayStep,10,once,once,80,PR,Prevalence,-0.835792854188713,3.02190746672124,0.947604652562313,0.914116799296096,1.21677437245109,18,-0.0951324658839561,1.973309020026,-0.782321030197335,2.85640127525665,0.286796469978056,0.342516992535005,1.55269231258962,0
115,decay_5dayStep,10,once,once,80,simulatedEIR,EIR,-2.60038260206112,4.80010167556892,1.17452719910197,0.744704671844097,2.13153134151645,18,-0.0723349063533626,2.7274887575663,-2.293496203548,4.59903129451748,0.502406755299314,0.114541600362789,2.23451279784115,0
120,decay_5dayStep,10,1,5,80,Nv,Host-seeking mosquitoes,80.1567181502118,91.7017177171256,82.8768842101546,81.3488275094517,3.56014254099886,18,80.6046565891136,82.8128895425254,80.2398366412449,91.4212792091922,0.839133644243667,81.1064669756453,84.6473014446639,0
120,decay_5dayStep,10,1,5,80,Nv0,Mosquito emergence,80.1657647696705,92.0515945935478,82.9415273323499,81.3579473207979,3.67651848402062,18,80.6125555432477,82.8395337764106,80.2488070176217,91.802720303921,0.866563717069555,81.1132377028914,84.7698169618084,0
120,decay_5dayStep,10,1,5,80,PR,Prevalence,20.666243003531,26.2657805519985,24.1174619559341,24.2787098154052,1.33979291372051,18,23.7212107486216,24.6946669697054,21.0885209934352,26.0120602132557,0.315792218225819,23.4511986145627,24.7837252973054,0
120,decay_5dayStep,10,1,5,80,simulatedEIR,EIR,83.2294834419161,92.0235357322849,85.4108303179574,84.3109405172791,2.74561047626203,18,83.6249195531686,85.4378633732406,83.311889380302,91.8366878848665,0.647146595420569,84.0454703497973,86.7761902861175,0
120,decay_5dayStep,10,12,60,80,Nv,Host-seeking mosquitoes,-0.931937656478592,3.23269063954613,0.677667435087071,0.501667144399872,1.09461125097497,18,0.129482312649592,0.931449805245944,-0.814939597402785,2.84583500759827,0.258002346109164,0.133330066148414,1.22200480402573,0
120,decay_5dayStep,10,12,60,80,Nv0,Mosquito emergence,-1.24427747632766,2.88229212465475,0.277920650546406,0.131298011758121,1.08516062846181,18,-0.452291124335367,0.559269116154994,-1.19025838751485,2.36414266663642,0.255774813020668,-0.261717034382004,0.817558335474816,0
120,decay_5dayStep,10,12,60,80,PR,Prevalence,-0.555030024981807,3.71932732623739,2.26720286264367,2.62321952422079,1.20268076145702,18,1.36915844120743,3.1393721334952,-0.0617838412753923,3.67470411031569,0.28347457400962,1.66912379047851,2.86528193480882,0
120,decay_5dayStep,10,12,60,80,simulatedEIR,EIR,0.114980325324766,8.23679153135613,4.70642874225875,5.54501136467323,2.30832929843149,18,2.72488387388196,6.09548030194139,0.547040729341282,7.88219133486199,0.544078433377497,3.55852358795576,5.85433389656173,0
120,decay_5dayStep,10,2,10,80,Nv,Host-seeking mosquitoes,36.0557805012091,45.2207742889101,38.2997731050579,37.2576241163574,2.51946875851914,18,36.5553895131805,38.9323926585177,36.0966473550178,44.3414083980736,0.593844481378845,37.0468707674345,39.5526754426814,0
120,decay_5dayStep,10,2,10,80,Nv0,Mosquito emergence,-0.689720615715182,14.3735830220256,2.88881034358266,1.2812008460993,4.03572133548052,18,0.17338543933547,3.93499678851314,-0.615953525698874,12.5819782211371,0.951228641099168,0.881893338510418,4.8957273486549,0
120,decay_5dayStep,10,2,10,80,PR,Prevalence,9.19484422556295,13.04833582259,11.5927215080829,11.6751304682072,1.12958889875953,18,10.6609337280739,12.5062311552179,9.61270948559484,13.0054147375873,0.266246656755303,11.0309901641146,12.1544528520513,0
120,decay_5dayStep,10,2,10,80,simulatedEIR,EIR,44.5347910230024,53.2277148897835,47.1774127185326,46.8813254875017,2.56526404933781,18,44.9835154901547,48.2701767818029,44.5687407776604,52.6336515003635,0.604638534940275,45.9017369185573,48.4530885185079,0
120,decay_5dayStep,10,3,15,80,Nv,Host-seeking mosquitoes,18.3170909945029,25.4806828630619,20.0959281731367,19.5881711815717,1.79475823837875,18,18.8416063345389,20.7629110484914,18.3372375591475,24.3333231154217,0.423028573649344,19.2034158985827,20.9884404476906,0
120,decay_5dayStep,10,3,15,80,Nv0,Mosquito emergence,-0.922657458556054,9.61486813730291,1.42117643288396,0.772532705101835,2.51671178035113,18,-0.311274795590887,1.81887550137852,-0.891494118831685,7.17814706339343,0.593194655392783,0.169645108248795,2.67270775751912,0
