file,developmentDuration,developmentSurvival,EIR,femaleEggsLaidByOviposit,LARVcov,LSMDeployTime,models,Seasonality_grp,seed
wu31052019_LSM_forPaper_constant_duration_10607.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10608.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10609.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10610.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10611.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10612.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10613.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10614.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10615.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10616.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10617.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10618.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10619.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10620.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10621.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10622.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10623.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10624.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10625.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10626.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10627.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10628.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10629.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10630.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10631.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10632.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10633.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10634.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10635.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10636.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10637.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov80,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10638.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10639.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10640.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10641.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10642.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10643.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10644.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10645.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10646.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10647.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10648.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10649.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10650.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10651.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10652.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10653.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10654.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10655.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10656.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10657.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10658.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10659.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10660.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10661.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10662.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10663.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10664.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10665.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10666.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10667.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10668.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10669.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10670.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10671.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10672.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10673.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10674.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10675.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10676.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10677.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10678.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10679.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10680.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10681.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10682.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10683.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10684.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10685.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10686.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10687.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10688.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10689.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10690.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10691.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit99,LARVcov90,LSM_endOfdryPartWet_1yrs_2mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10692.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10693.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10694.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10695.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10696.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10697.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10698.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10699.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10700.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10701.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10702.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10703.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10704.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10705.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10706.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10707.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10708.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10709.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit200,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10710.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10711.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10712.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10713.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10714.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10715.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10716.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10717.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10718.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10719.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10720.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10721.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10722.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10723.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10724.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10725.xml,developmentDuration5,developmentSurvival60,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10726.xml,developmentDuration11,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10727.xml,developmentDuration5,developmentSurvival90,EIR90,femaleEggsLaidByOviposit50,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10728.xml,developmentDuration11,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10729.xml,developmentDuration5,developmentSurvival10,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10730.xml,developmentDuration11,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10731.xml,developmentDuration5,developmentSurvival60,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10732.xml,developmentDuration11,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10733.xml,developmentDuration5,developmentSurvival90,EIR10,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10734.xml,developmentDuration11,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10735.xml,developmentDuration5,developmentSurvival10,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10736.xml,developmentDuration11,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10737.xml,developmentDuration5,developmentSurvival60,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10738.xml,developmentDuration11,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10739.xml,developmentDuration5,developmentSurvival90,EIR3,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10740.xml,developmentDuration11,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10741.xml,developmentDuration5,developmentSurvival10,EIR90,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
wu31052019_LSM_forPaper_constant_duration_10742.xml,developmentDuration11,developmentSurvival60,EIR90,femaleEggsLaidByOviposit99,LARVcov0,LSM_endOfdryPartWet_1yrs_36mth,base,constant,3
